UserName,Handle,Timestamp,Text
Cik Rose,@eqcreativemy,2020-05-15T15:43:32.000Z,"Deaths toll COVID-19 in ASEAN (15/5/2020):
 Indonesia: 1,076
 Philippine: 806
 Malaysia: 112
 Thailand: 56
 Singapore: 21
 Myanmar: 6
 Brunei: 1
 Vietnam: 0
 Cambodia: 0
 Laos: 0

#COVIDー19 
#CoronavirusPandemic"
Cik Rose,@eqcreativemy,2020-05-15T15:41:46.000Z,"Higher CASE COVID-19 in ASEAN (15/5/2020):
 Singapore: 26,891
 Indonesia: 16,496
 Philippine: 12,091
 Malaysia: 6,855
 Thailand: 3,025
 Vietnam: 312
 Myanmar: 181
 Brunei: 141
 Cambodia: 122
 Laos: 19

#COVIDー19 
#CoronavirusPandemic"
Tan Sri Dato Dr Hj Mujeebudeen,@TSDMujeebudeen,2020-05-15T10:08:08.000Z,"the way PN Govt rushed to lift PKP to PKPB
Rakyat is the state of UNHAPPINESS, UNCERTAINTY, CONFUSION and FEAR.
@MuhyiddinYassin
 @IsmailSabri60
 @kkmm_gov
 @DGHisham
 #Malaysia #Malaysian #Ramadhan #Islam #HariRaya #Covid_19 #CovidMalaysia #Selangor #kualalumpur #UMNO #Malay"
Orked,@hasmidazmi,2020-05-15T08:53:09.000Z,Malaysia is doing good in handling COVID-19. I’m so proud! 
BFM News,@NewsBFM,2020-05-15T08:53:03.000Z,"Covid-19 updates today:

- 36 new cases (28 foreigners)
- 88 new recoveries
- No deaths

Covid-19 total figures in Malaysia as of 15 May 2020:

- 6,855 cases
- 5,439 recovered (79.3%)
- 112 deaths
- 14 in ICU (5 requiring ventilatory support)"
The Edge Malaysia,@theedgemalaysia,2020-05-15T08:49:04.000Z,"Flash: Covid-19: Malaysia reports 36 new cases, 88 recoveries, no death"
james leng,@jameslengjy,2020-05-15T08:39:47.000Z,"Malaysia 15th May CCP Virus COVID-19 Update
+36 > 6855 Confirmed Cases (28 cases are foreigners, 8 locals) (1 imported)
+0 > 112 Deaths (1.63% of total)
+88 > 5439 Recovered (79.3% of total)
14 ICU (5 on ventilator)
1304 Active 
424306 people are tested
417451 tests are negative"
Tan Seng Giaw,@Senggiaw,2020-05-15T08:22:30.000Z,"Covid-19: is Malaysia ready for a serious rebound? The authorities have adjusted the Movement Control Order. More people gather especially during festive occasions. Malaysians are afraid of a bigger wave: we need more tests, contact tracings, masks and protective equipment."
thisismyname,@wikiat,2020-05-15T05:59:21.000Z,"In the age of Covid amidst the doom n gloom there emerges , the benevolent and the self interested  . Sadly for malaysia we see more latter than the former . I can only pray in future I will be born in a better place , with ample resources and a mind that aims to serve others"
Ridwan Tanvir,@ridwantanvir,2020-05-15T04:10:48.000Z,"Detected covid-19 patients (last 24 hrs, updated yesterday)

China: 3
India: 756
Pakistan: 490
Indonesia: 568
Philippines: 258
Malaysia: 40
Singapore: 752
Afghanistan: 413
&
Bangladesh: 1041"
ASBE.71 Group (Jerome),@ASBE_71,2020-05-15T04:02:16.000Z,Malaysia is back from covid-19
mingyu month,@legendofsebong,2020-05-15T03:11:05.000Z,"if only theres no covid.... if only.... malaysia wouldve been included 
 #HIT_THE_ROAD #SEVENTEEN #세븐틴"
", 𝒶𝒶𝒾𝓃𝒶𝒶",@aainaahtn,2020-05-15T02:57:08.000Z,Hopefully covid cases in malaysia will go down to single digit or 0 before august. It’s gonna be a huge month for me if covid cases in malaysia has calmed 
Neutral,@raze2762_harman,2020-05-15T02:31:41.000Z,"Correct YRH, this is the Self Interest or Power Struggle is the worst virus presently attacking Malaysia political scenario. This people wouldn't care or bother about present Govt and people are fighting and struggling with the Covid 19 pandemic virus."
khalid karim MRTCo RM53B LOSS,@khalidkarim,2020-05-15T02:23:43.000Z,"The Covid Response needs a lot of out of the box but on foot on the ground ideas..

Never waste a crisis.

Done right...the Covid Response can actually create the Malaysia of our dreams."
COVIDBot,@COVID19_bot,2020-05-15T02:15:03.000Z,"Total COVID-19 tests performed in Malaysia: 293,278. 6,819 cases, of those 0 today; 112 deaths, of those 0 today."
